"badges/is_water","badges/requires_age_check","categories/0/categories/0/id","categories/0/categories/0/level","categories/0/categories/0/name","categories/0/categories/0/order","categories/0/id","categories/0/level","categories/0/name","categories/0/order","display_name","id","limit","packaging","price_instructions/approx_size","price_instructions/bulk_price","price_instructions/bunch_selector","price_instructions/drained_weight","price_instructions/increment_bunch_amount","price_instructions/is_new","price_instructions/is_pack","price_instructions/iva","price_instructions/min_bunch_amount","price_instructions/pack_size","price_instructions/previous_unit_price","price_instructions/price_decreased","price_instructions/reference_format","price_instructions/reference_price","price_instructions/selling_method","price_instructions/size_format","price_instructions/tax_percentage","price_instructions/total_units","price_instructions/unit_name","price_instructions/unit_price","price_instructions/unit_selector","price_instructions/unit_size","published","share_url","slug","status","thumbnail","unavailable_from","unavailable_weekdays/0","unavailable_weekdays/1","unavailable_weekdays/2"
"false","false","693","1","Tarritos de fruta","14","24","0","Bebé","14","Papilla fruta variada Hacendado +6 meses","22178","999","","false","7.50","false",,"1","false","false","10","1",,"        0.95","false","kg","7.500","0","kg","10.000","1","ud.","0.90","true","0.12","true","https://tienda.mercadona.es/product/22178/papilla-fruta-variada-6-meses-hacendado","papilla-fruta-variada-6-meses-hacendado",,"https://prod-mercadona.imgix.net/images/90fbdc739ba4462ec90f1559cf59c78c.jpg?fit=crop&h=300&w=300",,,,
"false","false","693","1","Tarritos de fruta","14","24","0","Bebé","14","Papilla plátano y manzana Hacendado +6 meses","22179","999","","false","7.50","false",,"1","false","false","10","1",,"        0.95","false","kg","7.500","0","kg","10.000","1","ud.","0.90","true","0.12","true","https://tienda.mercadona.es/product/22179/papilla-platano-manzana-6-meses-hacendado","papilla-platano-manzana-6-meses-hacendado",,"https://prod-mercadona.imgix.net/images/e4e87a0e946f624345ffecf126d0b72d.jpg?fit=crop&h=300&w=300",,,,
"false","false","693","1","Tarritos de fruta","14","24","0","Bebé","14","Papilla fruta variada Hacendado +4 meses","22189","999","","false","5.29","false",,"1","false","true","10","1","0.13",,"false","kg","5.289","0","kg","10.000","4","tarritos","2.75","true","0.52","true","https://tienda.mercadona.es/product/22189/papilla-fruta-variada-4-meses-hacendado-pack-4","papilla-fruta-variada-4-meses-hacendado-pack-4",,"https://prod-mercadona.imgix.net/images/eb03a3c9f7c1ab348b97eb361a18b4f1.jpg?fit=crop&h=300&w=300",,,,
"false","false","693","1","Tarritos de fruta","14","24","0","Bebé","14","Papilla cuatro frutas con avena Hacendado +8 meses","22191","999","","false","5.29","false",,"1","false","true","10","1","0.13",,"false","kg","5.289","0","kg","10.000","4","tarritos","2.75","true","0.52","true","https://tienda.mercadona.es/product/22191/papilla-cuatro-frutas-con-avena-8-meses-hacendado-pack-4","papilla-cuatro-frutas-con-avena-8-meses-hacendado-pack-4",,"https://prod-mercadona.imgix.net/images/04affbc9e379784e72deaeee734e6a33.jpg?fit=crop&h=300&w=300",,,,
"false","false","693","1","Tarritos de fruta","14","24","0","Bebé","14","Papilla plátano, mandarina y pera +4 meses Hacendado +4 meses","22186","999","","false","5.29","false",,"1","false","true","10","1","0.13",,"false","kg","5.289","0","kg","10.000","4","tarritos","2.75","true","0.52","true","https://tienda.mercadona.es/product/22186/papilla-platano-mandarina-pera-4-meses-hacendado-pack-4","papilla-platano-mandarina-pera-4-meses-hacendado-pack-4",,"https://prod-mercadona.imgix.net/images/534b56ee5696ab1ff3f51742b06338c6.jpg?fit=crop&h=300&w=300",,,,
"false","false","693","1","Tarritos de fruta","14","24","0","Bebé","14","Papilla pera y manzana Hacendado +4 meses","22194","999","","false","5.29","false",,"1","false","true","10","1","0.13",,"false","kg","5.289","0","kg","10.000","4","tarritos","2.75","true","0.52","true","https://tienda.mercadona.es/product/22194/papilla-pera-manzana-4-meses-hacendado-pack-4","papilla-pera-manzana-4-meses-hacendado-pack-4",,"https://prod-mercadona.imgix.net/images/73f902430cbf8fa5973c28d5a313c57f.jpg?fit=crop&h=300&w=300",,,,
"false","false","693","1","Tarritos de fruta","14","24","0","Bebé","14","Papilla plátano, fresa, arándanos y avena Hacendado +8 meses","22182","999","","false","7.50","false",,"1","false","false","10","1",,"        0.95","false","kg","7.500","0","kg","10.000","1","ud.","0.90","true","0.12","true","https://tienda.mercadona.es/product/22182/papilla-platano-fresa-arandanos-avena-8-meses-hacendado","papilla-platano-fresa-arandanos-avena-8-meses-hacendado",,"https://prod-mercadona.imgix.net/images/6261984b1b8647cb0381ffd0f1a71419.jpg?fit=crop&h=300&w=300",,,,
"false","false","693","1","Tarritos de fruta","14","24","0","Bebé","14","Papilla tres frutas con yogur Hacendado +8 meses","35961","999","","false","5.29","false",,"1","false","true","10","1","0.13",,"false","kg","5.289","0","kg","10.000","4","tarritos","2.75","true","0.52","true","https://tienda.mercadona.es/product/35961/papilla-tres-frutas-con-yogur-8-meses-hacendado-compuesta-pure-frutas-con-yogur-pasteurizado-cereales-pack-2","papilla-tres-frutas-con-yogur-8-meses-hacendado-compuesta-pure-frutas-con-yogur-pasteurizado-cereales-pack-2",,"https://prod-mercadona.imgix.net/images/ab48925a0625883fc9fb1400b30e6b49.jpg?fit=crop&h=300&w=300",,,,
"false","false","693","1","Tarritos de fruta","14","24","0","Bebé","14","Papilla fruta variada con galleta Hacendado +6 meses","12071","999","","false","7.50","false",,"1","false","false","10","1",,"        0.95","false","kg","7.500","0","kg","10.000","1","ud.","0.90","true","0.12","true","https://tienda.mercadona.es/product/12071/papilla-fruta-variada-con-galleta-hacendado-6-meses","papilla-fruta-variada-con-galleta-hacendado-6-meses",,"https://prod-mercadona.imgix.net/images/83bd844aad188c0450ad132a48e1544b.jpg?fit=crop&h=300&w=300",,,,
"false","false","805","1","Yogures y postres","14","24","0","Bebé","14","Postre lácteo infantil de fresa y plátano Hacendado +8 meses","22442","999","","false","9.50","false",,"1","false","false","10","1",,,"false","kg","9.500","0","kg","10.000","1","ud.","0.95","true","0.1","true","https://tienda.mercadona.es/product/22442/postre-lacteo-infantil-fresa-platano-hacendado-8-meses","postre-lacteo-infantil-fresa-platano-hacendado-8-meses",,"https://prod-mercadona.imgix.net/images/009536a37d447e65621782ae12398d36.jpg?fit=crop&h=300&w=300",,,,
"false","false","805","1","Yogures y postres","14","24","0","Bebé","14","Postre lácteo infantil de galleta Hacendado +8 meses","60400","999","","false","9.50","false",,"1","false","false","10","1",,,"false","kg","9.500","0","kg","10.000","1","ud.","0.95","true","0.1","true","https://tienda.mercadona.es/product/60400/postre-lacteo-infantil-galleta-hacendado-8-meses","postre-lacteo-infantil-galleta-hacendado-8-meses",,"https://prod-mercadona.imgix.net/images/ca8f764f951205b8fdd07892775b14ed.jpg?fit=crop&h=300&w=300",,,,
"false","false","805","1","Yogures y postres","14","24","0","Bebé","14","Postre lácteo infantil de cereales y miel Hacendado +12 meses","22444","999","","false","9.50","false",,"1","false","false","10","1",,,"false","kg","9.500","0","kg","10.000","1","ud.","0.95","true","0.1","true","https://tienda.mercadona.es/product/22444/postre-lacteo-infantil-cereales-miel-12-meses","postre-lacteo-infantil-cereales-miel-12-meses",,"https://prod-mercadona.imgix.net/images/bcc110433c7462dfc24e8e901379b3c7.jpg?fit=crop&h=300&w=300",,,,
"false","false","689","1","Leche","14","24","0","Bebé","14","Preparado lácteo crecimiento Peques 3 Puleva","9049","999","","false","1.79","false",,"1","false","true","10","1","1",,"false","L","1.790","0","l","10.000","6","bricks","10.74","true","6","true","https://tienda.mercadona.es/product/9049/preparado-lacteo-crecimiento-peques-3-puleva-12-36-meses-pack-6","preparado-lacteo-crecimiento-peques-3-puleva-12-36-meses-pack-6",,"https://prod-mercadona.imgix.net/images/f3cc514aaf94b626490339c53a0f8426.jpg?fit=crop&h=300&w=300",,,,
"false","false","689","1","Leche","14","24","0","Bebé","14","Preparado lácteo crecimiento Peques 3 Puleva","9040","999","Brick","false","1.79","false",,"1","false","false","10","1",,,"false","L","1.790","0","l","10.000",,,"1.79","true","1","true","https://tienda.mercadona.es/product/9040/preparado-lacteo-crecimiento-peques-3-puleva-12-36-meses-brick","preparado-lacteo-crecimiento-peques-3-puleva-12-36-meses-brick",,"https://prod-mercadona.imgix.net/images/d5a1c7fde0736e47b3e5be274f77d7e9.jpg?fit=crop&h=300&w=300",,,,
"false","false","689","1","Leche","14","24","0","Bebé","14","Preparado lácteo con cereales crecimiento Peques 3 Puleva","9057","999","","false","1.79","false",,"1","false","true","10","1","1",,"false","L","1.790","0","l","10.000","6","bricks","10.74","true","6","true","https://tienda.mercadona.es/product/9057/preparado-lacteo-con-cereales-crecimiento-peques-3-puleva-12-36-meses-pack-6","preparado-lacteo-con-cereales-crecimiento-peques-3-puleva-12-36-meses-pack-6",,"https://prod-mercadona.imgix.net/images/e5e1301ff5e69ab5414099fb56077e0a.jpg?fit=crop&h=300&w=300",,,,
"false","false","689","1","Leche","14","24","0","Bebé","14","Preparado lácteo con cereales crecimiento Peques 3 Puleva","9034","999","Brick","false","1.79","false",,"1","false","false","10","1",,,"false","L","1.790","0","l","10.000",,,"1.79","true","1","true","https://tienda.mercadona.es/product/9034/preparado-lacteo-con-cereales-crecimiento-peques-3-puleva-12-36-meses-brick","preparado-lacteo-con-cereales-crecimiento-peques-3-puleva-12-36-meses-brick",,"https://prod-mercadona.imgix.net/images/baacf218d2c86d98e969527f0fc9317a.jpg?fit=crop&h=300&w=300",,,,
"false","false","689","1","Leche","14","24","0","Bebé","14","Preparado lácteo crecimiento Hacendado +1 año","9187","999","","false","1.25","false",,"1","false","true","10","1","1",,"false","L","1.250","0","l","10.000","6","bricks","7.50","true","6","true","https://tienda.mercadona.es/product/9187/preparado-lacteo-crecimiento-1-ano-hacendado-pack-6","preparado-lacteo-crecimiento-1-ano-hacendado-pack-6",,"https://prod-mercadona.imgix.net/images/ed4e235859bc9c08970385babaa0fdb5.jpg?fit=crop&h=300&w=300",,,,
"false","false","689","1","Leche","14","24","0","Bebé","14","Preparado lácteo crecimiento Hacendado +1 año","9188","999","Brick","false","1.25","false",,"1","false","false","10","1",,,"false","L","1.250","0","l","10.000",,,"1.25","true","1","true","https://tienda.mercadona.es/product/9188/preparado-lacteo-crecimiento-1-ano-hacendado-brick","preparado-lacteo-crecimiento-1-ano-hacendado-brick",,"https://prod-mercadona.imgix.net/images/01c077a7a1d4408f51d3b03a924e68fa.jpg?fit=crop&h=300&w=300",,,,
"false","false","689","1","Leche","14","24","0","Bebé","14","Preparado lácteo cereales al cacao Peques 3 Puleva","9054","999","","false","2.98","false",,"1","false","true","10","1","0.2",,"false","L","2.984","0","l","10.000","3","mini bricks","1.79","true","0.6","true","https://tienda.mercadona.es/product/9054/preparado-lacteo-cereales-cacao-peques-3-puleva-12-36-meses-pack-3","preparado-lacteo-cereales-cacao-peques-3-puleva-12-36-meses-pack-3",,"https://prod-mercadona.imgix.net/images/97890c6bb75ab7a977627f665695b50c.jpg?fit=crop&h=300&w=300",,,,
"false","false","689","1","Leche","14","24","0","Bebé","14","Preparado lácteo con cacao y cereales crecimiento Hacendado +1 año","9190","999","Pack-6","false","1.83","false",,"1","false","true","10","1","0.2",,"false","L","1.834","0","l","10.000","6","mini bricks","2.20","true","1.2","true","https://tienda.mercadona.es/product/9190/preparado-lacteo-con-cacao-cereales-crecimiento-hacendado-1-ano-pack-6","preparado-lacteo-con-cacao-cereales-crecimiento-hacendado-1-ano-pack-6",,"https://prod-mercadona.imgix.net/images/ccaa0de750fd09bcb82870afb8b24430.jpg?fit=crop&h=300&w=300",,,,
"false","false","689","1","Leche","14","24","0","Bebé","14","Preparado lácteo con cereales crecimiento Hacendado +1 año","9398","999","","false","1.50","false",,"1","false","true","10","1","1",,"false","L","1.500","0","l","10.000","6","bricks","9.00","true","6","true","https://tienda.mercadona.es/product/9398/preparado-lacteo-con-cereales-crecimiento-hacendado-1-ano-pack-6","preparado-lacteo-con-cereales-crecimiento-hacendado-1-ano-pack-6",,"https://prod-mercadona.imgix.net/images/e699a50cc6e2a0cf252768c44dc58ee3.jpg?fit=crop&h=300&w=300",,,,
"false","false","689","1","Leche","14","24","0","Bebé","14","Preparado lácteo con cereales crecimiento Hacendado +1 año","9397","999","Brick","false","1.50","false",,"1","false","false","10","1",,,"false","L","1.500","0","l","10.000",,,"1.50","true","1","true","https://tienda.mercadona.es/product/9397/preparado-lacteo-con-cereales-crecimiento-hacendado-1-ano-brick","preparado-lacteo-con-cereales-crecimiento-hacendado-1-ano-brick",,"https://prod-mercadona.imgix.net/images/d20912c3ad645e1e9590a692d4ddce51.jpg?fit=crop&h=300&w=300",,,,
"false","false","820","1","Leche en polvo","14","24","0","Bebé","14","Leche para lactantes en polvo 1 Nativa Nestlé","9421","999","Bote","false","14.94","false",,"1","false","false","10","1",,,"false","kg","14.938","0","kg","10.000",,,"11.95","true","0.8","true","https://tienda.mercadona.es/product/9421/leche-lactantes-polvo-1-nativa-nestle-primer-dia-bote","leche-lactantes-polvo-1-nativa-nestle-primer-dia-bote",,"https://prod-mercadona.imgix.net/images/75696deaf71e6e6313c74d64a4239e95.jpg?fit=crop&h=300&w=300",,,,
"false","false","820","1","Leche en polvo","14","24","0","Bebé","14","Leche de continuación en polvo 2 Nativa Nestlé","9407","999","Bote","false","14.94","false",,"1","false","false","10","1",,,"false","kg","14.938","0","kg","10.000",,,"11.95","true","0.8","true","https://tienda.mercadona.es/product/9407/leche-continuacion-polvo-2-nativa-nestle-6-meses-bote","leche-continuacion-polvo-2-nativa-nestle-6-meses-bote",,"https://prod-mercadona.imgix.net/images/864398e89e2972bc707e121d6603e190.jpg?fit=crop&h=300&w=300",,,,
"false","false","820","1","Leche en polvo","14","24","0","Bebé","14","Leche para lactantes en polvo 1 Nidina Nestlé","9420","999","Bote","false","18.69","false",,"1","false","false","10","1",,,"false","kg","18.688","0","kg","10.000",,,"14.95","true","0.8","true","https://tienda.mercadona.es/product/9420/leche-lactantes-polvo-1-nidina-nestle-primer-dia-bote","leche-lactantes-polvo-1-nidina-nestle-primer-dia-bote",,"https://prod-mercadona.imgix.net/images/a4113504cb68b8142e22a493f02d0474.jpg?fit=crop&h=300&w=300",,,,
"false","false","820","1","Leche en polvo","14","24","0","Bebé","14","Leche de continuación en polvo 2 Nidina Nestlé","9408","999","Bote","false","19.94","false",,"1","false","false","10","1",,,"false","kg","19.938","0","kg","10.000",,,"15.95","true","0.8","true","https://tienda.mercadona.es/product/9408/leche-continuacion-polvo-2-nidina-nestle-6-meses-bote","leche-continuacion-polvo-2-nidina-nestle-6-meses-bote",,"https://prod-mercadona.imgix.net/images/4cb22b9e94f249763bdc0737456c8380.jpg?fit=crop&h=300&w=300",,,,
"false","false","690","1","Papillas","14","24","0","Bebé","14","Papilla 8 cereales con galleta María Nestlé +6 meses","35602","999","Caja","false","7.52","false",,"1","false","false","10","1",,,"false","kg","7.518","0","kg","10.000",,,"5.45","true","0.725","true","https://tienda.mercadona.es/product/35602/papilla-8-cereales-con-galleta-maria-nestle-6-meses-0-azucares-anadidos-caja","papilla-8-cereales-con-galleta-maria-nestle-6-meses-0-azucares-anadidos-caja",,"https://prod-mercadona.imgix.net/images/22cd3af9bfc8dc2f545c9dec325a0740.jpg?fit=crop&h=300&w=300",,,,
"false","false","690","1","Papillas","14","24","0","Bebé","14","Papilla 8 cereales con miel Nestlé +6 meses","35601","999","Caja","false","7.52","false",,"1","false","false","10","1",,,"false","kg","7.518","0","kg","10.000",,,"5.45","true","0.725","true","https://tienda.mercadona.es/product/35601/papilla-8-cereales-con-miel-nestle-6-meses-caja","papilla-8-cereales-con-miel-nestle-6-meses-caja",,"https://prod-mercadona.imgix.net/images/5f3eca6c9d4fd9c2ef9ea1218e1c0322.jpg?fit=crop&h=300&w=300",,,,
"false","false","690","1","Papillas","14","24","0","Bebé","14","Papilla 8 cereales Hero Solo +6 meses","9580","999","Caja","false","9.51","false",,"1","false","false","10","1",,,"false","kg","9.513","0","kg","10.000",,,"3.90","true","0.41","true","https://tienda.mercadona.es/product/9580/papilla-8-cereales-hero-baby-6-meses-0-azucares-anadidos-caja","papilla-8-cereales-hero-baby-6-meses-0-azucares-anadidos-caja",,"https://prod-mercadona.imgix.net/images/133c26ee0d0c0605eae785e98793b7cf.jpg?fit=crop&h=300&w=300",,,,
"false","false","690","1","Papillas","14","24","0","Bebé","14","Papilla sin gluten crema de arroz Hero Solo +4 meses","9579","999","Caja","false","13.41","false",,"1","false","false","10","1",,,"false","kg","13.410","0","kg","10.000",,,"2.95","true","0.22","true","https://tienda.mercadona.es/product/9579/papilla-sin-gluten-crema-arroz-hero-baby-4-meses-0-azucares-anadidos-caja","papilla-sin-gluten-crema-arroz-hero-baby-4-meses-0-azucares-anadidos-caja",,"https://prod-mercadona.imgix.net/images/df93989958840997d653077fe5aacace.jpg?fit=crop&h=300&w=300",,,,
"false","false","707","1","Biberón","14","24","0","Bebé","14","Biberón 150 ml tetina silicona flujo lento Deliplus +0 meses","79715","999","","false","3.30","false",,"1","false","false","21","1",,,"false","ud","3.300","0","ud","21.000",,,"3.30","true","1","true","https://tienda.mercadona.es/product/79715/biberon-150-ml-tetina-silicona-flujo-lento-0-meses-deliplus","biberon-150-ml-tetina-silicona-flujo-lento-0-meses-deliplus",,"https://prod-mercadona.imgix.net/images/c0efe2f357bd88b60884787a35e09efe.jpg?fit=crop&h=300&w=300",,,,
"false","false","707","1","Biberón","14","24","0","Bebé","14","Biberón 360 ml tetina silicona tres posiciones Deliplus +1 mes","79470","999","","false","3.80","false",,"1","false","false","21","1",,,"false","ud","3.800","0","ud","21.000",,,"3.80","true","1","true","https://tienda.mercadona.es/product/79470/biberon-360-ml-tetina-silicona-tres-posiciones-1-mes-deliplus","biberon-360-ml-tetina-silicona-tres-posiciones-1-mes-deliplus",,"https://prod-mercadona.imgix.net/images/3c5963b175ab2441b5bc8bfa8390a9b6.jpg?fit=crop&h=300&w=300",,,,
"false","false","707","1","Biberón","14","24","0","Bebé","14","Cepillo limpiabiberón y tetina Deliplus","79576","999","Paquete","false","2.50","false",,"1","false","false","21","1",,,"false","ud","2.500","0","ud","21.000",,,"2.50","true","1","true","https://tienda.mercadona.es/product/79576/cepillo-limpiabiberon-tetina-deliplus-paquete","cepillo-limpiabiberon-tetina-deliplus-paquete",,"https://prod-mercadona.imgix.net/images/3dffd4d87016da8765ed88be14bd3d9e.jpg?fit=crop&h=300&w=300",,,,
"false","false","707","1","Biberón","14","24","0","Bebé","14","Limpiador bebé para biberones y tetinas Deliplus","79501","999","Bote","false","5.80","false",,"1","false","false","21","1",,,"false","L","5.800","0","l","21.000",,,"2.90","true","0.5","true","https://tienda.mercadona.es/product/79501/limpiador-bebe-biberones-tetinas-deliplus-bote","limpiador-bebe-biberones-tetinas-deliplus-bote",,"https://prod-mercadona.imgix.net/images/2cb0eb4b8fb1ef3b778920eccd31ba6b.jpg?fit=crop&h=300&w=300",,,,
"false","false","708","1","Chupete","14","24","0","Bebé","14","Chupete silicona reversible Deliplus +0 a 6 meses","79663","999","Paquete","false","2.50","false",,"1","false","false","21","1",,,"false","ud","2.500","0","ud","21.000",,,"2.50","true","1","true","https://tienda.mercadona.es/product/79663/chupete-silicona-reversible-0-6-meses-deliplus-paquete","chupete-silicona-reversible-0-6-meses-deliplus-paquete",,"https://prod-mercadona.imgix.net/images/a12ce69216f3b95b39cfb214d254ebaf.jpg?fit=crop&h=300&w=300",,,,
"false","false","708","1","Chupete","14","24","0","Bebé","14","Chupete silicona reversible Deliplus +6 a 18 meses luminiscente","79493","999","Paquete","false","2.50","false",,"1","false","false","21","1",,,"false","ud","2.500","0","ud","21.000",,,"2.50","true","1","true","https://tienda.mercadona.es/product/79493/chupete-silicona-reversible-6-18-meses-deliplus-luminiscente-paquete","chupete-silicona-reversible-6-18-meses-deliplus-luminiscente-paquete",,"https://prod-mercadona.imgix.net/images/0ea9eb3e3aceae8e0b9b3fae630290a3.jpg?fit=crop&h=300&w=300",,,,
"false","false","708","1","Chupete","14","24","0","Bebé","14","Chupete silicona reversible Deliplus +18 meses","79497","999","Paquete","false","2.50","false",,"1","false","false","21","1",,,"false","ud","2.500","0","ud","21.000",,,"2.50","true","1","true","https://tienda.mercadona.es/product/79497/chupete-silicona-reversible-18-meses-deliplus-paquete","chupete-silicona-reversible-18-meses-deliplus-paquete",,"https://prod-mercadona.imgix.net/images/14a14b5c9b1bdf315bfc7363cfa5a439.jpg?fit=crop&h=300&w=300",,,,
"false","false","703","1","Champú y jabón","14","24","0","Bebé","14","Gel corporal infantil Deliplus","46641","999","Bote","false","4.50","false",,"1","false","false","21","1",,,"false","100 ml","0.450","0","l","21.000",,,"2.70","true","0.6","true","https://tienda.mercadona.es/product/46641/gel-corporal-infantil-deliplus-bote","gel-corporal-infantil-deliplus-bote",,"https://prod-mercadona.imgix.net/images/95be6c94fc8755704be93e2fd9c37db8.jpg?fit=crop&h=300&w=300",,,,
"false","false","703","1","Champú y jabón","14","24","0","Bebé","14","Champú infantil Deliplus","46643","999","Bote","false","4.92","false",,"1","false","false","21","1",,,"false","100 ml","0.492","0","l","21.000",,,"2.95","true","0.6","true","https://tienda.mercadona.es/product/46643/champu-infantil-deliplus-con-manzanilla-tila-bote","champu-infantil-deliplus-con-manzanilla-tila-bote",,"https://prod-mercadona.imgix.net/images/e318d5f91204abdca8b32e4d8394912a.jpg?fit=crop&h=300&w=300",,,,
"false","false","703","1","Champú y jabón","14","24","0","Bebé","14","Gel - champú bebé para pieles atópicas Deliplus","46978","999","Bote","false","6.17","false",,"1","false","false","21","1",,,"false","100 ml","0.617","0","l","21.000",,,"3.70","true","0.6","true","https://tienda.mercadona.es/product/46978/gel-champu-bebe-pieles-atopicas-deliplus-bote","gel-champu-bebe-pieles-atopicas-deliplus-bote",,"https://prod-mercadona.imgix.net/images/21cf2e881ea7e25ea6721910ab5875cb.jpg?fit=crop&h=300&w=300",,,,
"false","false","704","1","Aceite y crema","14","24","0","Bebé","14","Pomada del pañal sin perfume Deliplus","79344","999","Tubo","false","27.50","false",,"1","false","false","21","1",,,"false","100 ml","2.750","0","l","21.000",,,"2.75","true","0.1","true","https://tienda.mercadona.es/product/79344/pomada-panal-sin-perfume-deliplus-tubo","pomada-panal-sin-perfume-deliplus-tubo",,"https://prod-mercadona.imgix.net/images/7ab942bb99afc2f8d69ffe1aff623b10.jpg?fit=crop&h=300&w=300",,,,
"false","false","704","1","Aceite y crema","14","24","0","Bebé","14","Loción corporal infantil hidratante Deliplus","47106","999","Bote","false","6.58","false",,"1","false","false","21","1",,,"false","100 ml","0.659","0","l","21.000",,,"3.95","true","0.6","true","https://tienda.mercadona.es/product/47106/locion-corporal-infantil-hidratante-deliplus-bote","locion-corporal-infantil-hidratante-deliplus-bote",,"https://prod-mercadona.imgix.net/images/722052b699f30fc261b7a06b339ad2cf.jpg?fit=crop&h=300&w=300",,,,
"false","false","704","1","Aceite y crema","14","24","0","Bebé","14","Bálsamo facial corporal infantil pieles atópicas Deliplus","52760","999","Bote","false","22.00","false",,"1","false","false","21","1",,,"false","100 ml","2.200","0","l","21.000",,,"4.40","true","0.2","true","https://tienda.mercadona.es/product/52760/balsamo-facial-corporal-infantil-pieles-atopicas-deliplus-bote","balsamo-facial-corporal-infantil-pieles-atopicas-deliplus-bote",,"https://prod-mercadona.imgix.net/images/4273eb8b305a6d0d851c5111c3cebd8d.jpg?fit=crop&h=300&w=300",,,,
"false","false","705","1","Colonia","14","24","0","Bebé","14","Agua de colonia bebé Nenuco","35516","999","Botella","false","4.70","false",,"1","false","false","21","1",,"        2.85","false","100 ml","0.470","0","l","21.000",,,"2.35","true","0.5","true","https://tienda.mercadona.es/product/35516/agua-colonia-bebe-nenuco-botella","agua-colonia-bebe-nenuco-botella",,"https://prod-mercadona.imgix.net/images/5ff603934a45cb735217009e38ba9f20.jpg?fit=crop&h=300&w=300",,,,
"false","false","705","1","Colonia","14","24","0","Bebé","14","Agua de colonia fresca infantil Deliplus con notas cítricas","8949","999","Bote","false","3.17","false",,"1","false","false","21","1",,,"false","100 ml","0.317","0","l","21.000",,,"1.90","true","0.6","true","https://tienda.mercadona.es/product/8949/agua-colonia-fresca-infantil-deliplus-con-notas-citricas-bote","agua-colonia-fresca-infantil-deliplus-con-notas-citricas-bote",,"https://prod-mercadona.imgix.net/images/13f6228d59a8851dadd8d1bd236d6b9f.jpg?fit=crop&h=300&w=300",,,,
"false","false","705","1","Colonia","14","24","0","Bebé","14","Agua perfumada bebé con notas florales Deliplus","46559","999","Bote","false","32.00","false",,"1","false","false","21","1",,,"false","100 ml","3.200","0","l","21.000",,,"3.20","true","0.1","true","https://tienda.mercadona.es/product/46559/agua-perfumada-bebe-con-notas-florales-deliplus-bote","agua-perfumada-bebe-con-notas-florales-deliplus-bote",,"https://prod-mercadona.imgix.net/images/08e4dcfa4e5e2419bcb0b0fc24502d94.jpg?fit=crop&h=300&w=300",,,,
"false","false","706","1","Accesorios","14","24","0","Bebé","14","Solución fisiológica salina 0,9 % Deliplus","79006","999","Caja","false","0.11","false",,"1","false","false","21","1",,,"false","ud","0.108","0","ud","21.000",,,"3.23","true","30","true","https://tienda.mercadona.es/product/79006/solucion-fisiologica-salina-09-deliplus-caja","solucion-fisiologica-salina-09-deliplus-caja",,"https://prod-mercadona.imgix.net/images/e9131cfd624d67a0a93009cfbfe78cc5.jpg?fit=crop&h=300&w=300",,,,
"false","false","706","1","Accesorios","14","24","0","Bebé","14","Gasas para bebé no tejidas Deliplus","78132","999","Paquete","false","0.02","false",,"1","false","false","21","1",,,"false","ud","0.020","0","ud","21.000",,,"1.97","true","100","true","https://tienda.mercadona.es/product/78132/gasas-bebe-tejidas-deliplus-limpieza-ojos-cara-paquete","gasas-bebe-tejidas-deliplus-limpieza-ojos-cara-paquete",,"https://prod-mercadona.imgix.net/images/de6a3878e3ddc47a3d196f29f851b4da.jpg?fit=crop&h=300&w=300",,,,
"false","false","706","1","Accesorios","14","24","0","Bebé","14","Esponja anatómica para bebés Deliplus","47489","999","Paquete","false","0.90","false",,"1","false","false","21","1",,,"false","ud","0.900","0","ud","21.000",,,"0.90","true","1","true","https://tienda.mercadona.es/product/47489/esponja-anatomica-bebes-deliplus-paquete","esponja-anatomica-bebes-deliplus-paquete",,"https://prod-mercadona.imgix.net/images/3639feb5107289f320cc1b30d4eb564d.jpg?fit=crop&h=300&w=300",,,,
"false","false","706","1","Accesorios","14","24","0","Bebé","14","Polvos de talco Deliplus","35595","999","Bote","false","8.50","false",,"1","false","false","21","1",,,"false","kg","8.500","0","kg","21.000",,,"1.70","true","0.2","true","https://tienda.mercadona.es/product/35595/polvos-talco-deliplus-bote","polvos-talco-deliplus-bote",,"https://prod-mercadona.imgix.net/images/77210a9523fbe8ffc08745e67be67f36.jpg?fit=crop&h=300&w=300",,,,
"false","false","706","1","Accesorios","14","24","0","Bebé","14","Bastoncillos algodón para bebés Deliplus","52856","999","Caja","false","0.02","false",,"1","false","false","21","1",,,"false","ud","0.018","0","ud","21.000",,,"1.05","true","60","true","https://tienda.mercadona.es/product/52856/bastoncillos-algodon-bebes-deliplus-caja","bastoncillos-algodon-bebes-deliplus-caja",,"https://prod-mercadona.imgix.net/images/14c6f53b241eabd431dffae364f87e51.jpg?fit=crop&h=300&w=300",,,,
"false","false","695","1","Toallitas","14","24","0","Bebé","14","Toallitas bebé frescas & perfumadas Deliplus","79603","999","Pack-3","false","0.01","false",,"1","false","true","21","1","80",,"false","ud","0.013","0","ud","21.000","3","paquetes","3.00","true","240","true","https://tienda.mercadona.es/product/79603/toallitas-bebe-frescas-perfumadas-deliplus-pack-3","toallitas-bebe-frescas-perfumadas-deliplus-pack-3",,"https://prod-mercadona.imgix.net/images/196ddfde5df1bf2a1be89aa827b96067.jpg?fit=crop&h=300&w=300",,,,
